ELEMENT,HOLE,X,Y
ULU,L0,-42.87423529,-9.703255717
ULU,L0,-42.98219139,-9.754308511
ULU,L0,-43.02961093,-9.608698279
ULU,L0,-43.10562079,-9.558117989
ULU,L0,-43.17304656,-9.483236552
ULU,L0,-43.27195995,-9.502461685
ULU,L0,-43.36310411,-9.497113023
ULU,L0,-43.48860546,-9.584864732
ULU,L0,-43.58962566,-9.60088994
ULU,L0,-43.61951629,-9.429162308
ULU,L0,-43.72914998,-9.466998754
ULU,L0,-43.85844791,-9.549993702
ULU,L0,-43.95120644,-9.539056173
ULU,L0,-43.98545751,-9.389149505
ULU,L0,-44.07720923,-9.376939261
ULU,L0,-44.1080401,-9.226809122
ULU,L0,-44.16766709,-9.145110772
ULU,L0,-44.28957536,-9.199024038
ULU,L0,-44.38045041,-9.183805268
ULU,L0,-44.49330425,-9.212638975
ULU,L0,-44.61814737,-9.262570643
ULU,L0,-44.65340262,-9.132816873
ULU,L0,-44.72137957,-9.069685769
ULU,L0,-44.75339957,-8.939844378
ULU,L0,-44.85509039,-8.941964121
ULU,L0,-44.89657716,-8.833659042
ULU,L0,-44.96116737,-8.768833637
ULU,L0,-45,-8.660254038
ULU,L0,-45.12613747,-8.70245452
ULU,L0,-45.22763646,-8.700248102
ULU,L0,-45.29029797,-8.632981664
ULU,L0,-45.43167246,-8.692492986
ULU,L0,-45.56105095,-8.729101464
ULU,L0,-45.60978206,-8.63830685
ULU,L0,-45.6573541,-8.547329676
ULU,L0,-45.68978779,-8.435457301
ULU,L0,-45.77734362,-8.406087124
ULU,L0,-45.86481906,-8.375829653
ULU,L0,-45.98124044,-8.385389839
ULU,L0,-46.03949347,-8.312649617
ULU,L0,-46.0196066,-8.135031429
ULU,L0,-46.13851324,-8.146082202
ULU,L0,-46.1332714,-7.993034903
ULU,L0,-46.18739783,-7.919508074
ULU,L0,-46.22514637,-7.826081569
ULU,L0,-46.32466993,-7.810316913
ULU,L0,-46.40848807,-7.774117678
ULU,L0,-46.55643362,-7.81365332
ULU,L0,-46.6568425,-7.794161147
ULU,L0,-46.62619619,-7.62256676
ULU,L0,-46.74215899,-7.620624459
ULU,L0,-46.89204525,-7.654391702
ULU,L0,-46.97546889,-7.612388503
ULU,L0,-46.95638327,-7.459807757
ULU,L0,-47.03842554,-7.416952944
ULU,L0,-47.01604954,-7.265331983
ULU,L0,-47.04413811,-7.168167014
ULU,L0,-47.17713383,-7.177133829
ULU,L0,-47.25732332,-7.131751764
ULU,L0,-47.37323295,-7.120248297
ULU,L0,-47.50762474,-7.124469858
ULU,L0,-47.49637544,-6.990483191
ULU,L0,-47.53866077,-6.907909873
ULU,L0,-47.52434136,-6.774947389
ULU,L0,-47.62062446,-6.742158991
ULU,L0,-47.62256676,-6.626196193
ULU,L0,-47.6610901,-6.543189087
ULU,L0,-47.66044443,-6.427876097
ULU,L0,-47.79340829,-6.424390025
ULU,L0,-47.88803151,-6.387601969
ULU,L0,-47.92390759,-6.302960696
ULU,L0,-48.07711022,-6.310530122
ULU,L0,-48.21120707,-6.30068079
ULU,L0,-48.22594575,-6.198694738
ULU,L0,-48.23953282,-6.096933564
ULU,L0,-48.23174792,-5.980714942
ULU,L0,-48.30397829,-5.923170148
ULU,L0,-48.37582965,-5.864819062
ULU,L0,-48.48849974,-5.83398424
ULU,L0,-48.51836106,-5.745707083
ULU,L0,-48.43892452,-5.585602291
ULU,L0,-48.55443979,-5.555318157
ULU,L0,-48.49716882,-5.413293554
ULU,L0,-48.52288337,-5.325688606
ULU,L0,-48.52640164,-5.224985647
ULU,L0,-48.61453137,-5.176132653
ULU,L0,-48.68091379,-5.113449007
ULU,L0,-48.83345912,-5.1
ULU,L0,-48.92114588,-5.047341491
ULU,L0,-48.83365904,-4.896577164
ULU,L0,-48.94196412,-4.855090386
ULU,L0,-49.09436021,-4.835557097
ULU,L0,-49.15838685,-4.767554432
ULU,L0,-49.08826655,-4.630703097
ULU,L0,-49.15070385,-4.562372639
ULU,L0,-49.07781987,-4.427548583
ULU,L0,-49.07098211,-4.326636523
ULU,L0,-49.19902404,-4.289575357
ULU,L0,-49.25885593,-4.219503744
ULU,L0,-49.36384094,-4.169050592
ULU,L0,-49.49157177,-4.127052863
ULU,L0,-49.43517475,-4.004994067
ULU,L0,-49.44666822,-3.912938096
ULU,L0,-49.38773653,-3.792891758
ULU,L0,-49.46699875,-3.729149982
ULU,L0,-49.42916231,-3.61951629
ULU,L0,-49.43697231,-3.528339366
ULU,L0,-49.39692621,-3.420201433
ULU,L0,-49.52067906,-3.371449278
ULU,L0,-49.59701354,-3.304516768
ULU,L0,-49.60177701,-3.212709646
ULU,L0,-49.74832929,-3.167424192
ULU,L0,-49.87097044,-3.112305025
ULU,L0,-49.84993899,-3.011428559
ULU,L0,-49.82790228,-2.911157283
ULU,L0,-49.78083776,-2.804610095
ULU,L0,-49.82903062,-2.725831436
ULU,L0,-49.87659157,-2.646424736
ULU,L0,-49.9719207,-2.578914042
ULU,L0,-49.96978859,-2.485747477
ULU,L0,-49.84038359,-2.362467082
ULU,L0,-49.93857466,-2.294500754
ULU,L0,-49.83618227,-2.18062911
ULU,L0,-49.83038339,-2.089512493
ULU,L0,-49.79924705,-1.993679344
ULU,L0,-49.86535319,-1.917630404
ULU,L0,-49.90629319,-1.836022919
ULU,L0,-50.04503908,-1.771211412
ULU,L0,-50.10942742,-1.69173796
ULU,L0,-49.97565224,-1.579988097
ULU,L0,-50.06323641,-1.503960758
ULU,L0,-50.19976111,-1.43348294
ULU,L0,-50.23666819,-1.347682935
ULU,L0,-50.12397075,-1.243067303
ULU,L0,-50.15927222,-1.157502861
ULU,L0,-50.04467114,-1.055737479
ULU,L0,-50.00373179,-0.963249813
ULU,L0,-50.11137619,-0.884630789
ULU,L0,-50.14363387,-0.798321299
ULU,L0,-50.22503152,-0.715003856
ULU,L0,-50.33069516,-0.631852384
ULU,L0,-50.23595273,-0.536443551
ULU,L0,-50.21526807,-0.446008236
ULU,L0,-50.11883212,-0.353357404
ULU,L0,-50.17151328,-0.266350449
ULU,L0,-50.09846172,-0.176269305
ULU,L0,-50.07461637,-0.087919845
ULU,L0,-50,-3.66603E-13
ULU,L1,-28,12
ULU,L1,-52,12
ULU,L1,-52,-12
ULU,L1,-28,-12
SLU,LU1,0.5,10
SLU,LU1,0,10
SLU,LU1,-0.5,10
SLU,LU1,-0.5,5.5
SLU,LU1,-1.2,4.65
SLU,LU1,-1.3,4.6
SLU,LU1,-1.4,7
SLU,LU1,-1.7,7.8
SLU,LU1,-2,8
SLU,LU1,-2.2,8.1
SLU,LU1,-2.4,8.05
SLU,LU1,-2.7,8
SLU,LU1,-3.1,7.9
SLU,LU1,-3.5,7.75
SLU,LU1,-3.9,7.55
SLU,LU1,-4.3,7.35
SLU,LU1,-4.7,7.1
SLU,LU1,-5.1,6.85
SLU,LU1,-5.5,6.5
SLU,LU1,-5.9,6.2
SLU,LU1,-6.3,5.8
SLU,LU1,-6.7,5.3
SLU,LU1,-7.1,4.75
SLU,LU1,-7.5,4.1
SLU,LU1,-7.9,3.3
SLU,LU1,-8.3,2
SLU,LU1,-8.7,0
SLU,LU1,-9.1,-3
SLU,LU1,-9,-6
SLU,LU1,-8.9,-7.5
SLU,LU1,-8.8,-8.25
SLU,LU1,-8.6,-8.7
SLU,LU1,-8.4,-8.9
SLU,LU1,-8.2,-9
SLU,LU1,-8,-9.1
SLU,LU1,-7.8,-9
SLU,LU1,-7.6,-8.9
SLU,LU1,-7.4,-8.8
SLU,LU1,-7.2,-8.7
SLU,LU1,-7,-8.5
SLU,LU1,-6.7,-8.25
SLU,LU1,-6.5,-8
SLU,LU1,-5,-6.3
SLU,LU1,-4,-5.5
SLU,LU1,-3.5,-5.25
SLU,LU1,-3,-5
SLU,LU1,-2.5,-4.4
SLU,LU1,-2.1,-3
SLU,LU1,-1.8,-2
SLU,LU1,-1.4,0
SLU,LU1,-1.3,3.1
SLU,LU1,0,4.2
SLU,LU1,1.3,3.1
SLU,LU1,1.4,0
SLU,LU1,1.8,-2
SLU,LU1,2.1,-3
SLU,LU1,2.5,-4.4
SLU,LU1,3,-5
SLU,LU1,3.5,-5.25
SLU,LU1,4,-5.5
SLU,LU1,5,-6.3
SLU,LU1,6.5,-8
SLU,LU1,6.7,-8.25
SLU,LU1,7,-8.5
SLU,LU1,7.2,-8.7
SLU,LU1,7.4,-8.8
SLU,LU1,7.6,-8.9
SLU,LU1,7.8,-9
SLU,LU1,8,-9.1
SLU,LU1,8.2,-9
SLU,LU1,8.4,-8.9
SLU,LU1,8.6,-8.7
SLU,LU1,8.8,-8.25
SLU,LU1,8.9,-7.5
SLU,LU1,9,-6
SLU,LU1,9.1,-3
SLU,LU1,8.7,0
SLU,LU1,8.3,2
SLU,LU1,7.9,3.3
SLU,LU1,7.5,4.1
SLU,LU1,7.1,4.75
SLU,LU1,6.7,5.3
SLU,LU1,6.3,5.8
SLU,LU1,5.9,6.2
SLU,LU1,5.5,6.5
SLU,LU1,5.1,6.85
SLU,LU1,4.7,7.1
SLU,LU1,4.3,7.35
SLU,LU1,3.9,7.55
SLU,LU1,3.5,7.75
SLU,LU1,3.1,7.9
SLU,LU1,2.7,8
SLU,LU1,2.4,8
SLU,LU1,2.2,8.1
SLU,LU1,2,8
SLU,LU1,1.7,7.8
SLU,LU1,1.4,7
SLU,LU1,1.3,4.6
SLU,LU1,1.2,4.65
SLU,LU1,0.5,5.5
SLU,LU1,0.5,10
SLU,LU1,0,10
SLU,LU1,-0.5,10
SLE,LE1,-7,-3
SLE,LE1,-6.75,-3.7
SLE,LE1,-6,-4
SLE,LE1,-5.25,-3.7
SLE,LE1,-5,-3
SLE,LE1,-5.2,-2.3
SLE,LE1,-6,-2
SLE,LE1,-6.75,-2.3
SLE,LE1,-7,-3
PLA,MO1,0,28
PLA,MO1,-1,27.5
PLA,MO1,-2,26.5
PLA,MO1,-2,26.5
PLA,MO1,-6.5,28
PLA,MO1,-6.5,28
PLA,MO1,-2,26.5
PLA,MO1,-2,26.5
PLA,MO1,-7,27
PLA,MO1,-7,27
PLA,MO1,-2,26.5
PLA,MO1,-2,26.5
PLA,MO1,-8,25.5
PLA,MO1,-8,25.5
PLA,MO1,-2,26.5
PLA,MO1,-2,26.5
PLA,MO1,-3,25.7
PLA,MO1,-4,24
PLA,MO1,-5,19
PLA,MO1,-6,17
PLA,MO1,-7,15.5
PLA,MO1,-8,16
PLA,MO1,-9,15.5
PLA,MO1,-9.5,14
PLA,MO1,-9,13.5
PLA,MO1,-8,13
PLA,MO1,-7.5,12.9
PLA,MO1,-8,11.5
PLA,MO1,-9,12.2
PLA,MO1,-10,12.5
PLA,MO1,-11,13.2
PLA,MO1,-12,15
PLA,MO1,-12.2,16
PLA,MO1,-11.7,17
PLA,MO1,-12.5,17.5
PLA,MO1,-12.7,19
PLA,MO1,-12.9,19.5
PLA,MO1,-13.2,19.5
PLA,MO1,-13.4,19
PLA,MO1,-13.7,18.5
PLA,MO1,-14.5,19.5
PLA,MO1,-14.8,19.5
PLA,MO1,-14.9,19
PLA,MO1,-14.9,18
PLA,MO1,-16,18.7
PLA,MO1,-16.1,18.7
PLA,MO1,-16.2,18.5
PLA,MO1,-16.2,18.2
PLA,MO1,-16,17
PLA,MO1,-16.7,16.7
PLA,MO1,-16.9,16.7
PLA,MO1,-16.9,16.2
PLA,MO1,-15,15
PLA,MO1,-13,12.5
PLA,MO1,-12.5,10
PLA,MO1,-11.2,7
PLA,MO1,-10.9,5
PLA,MO1,-11.4,0
PLA,MO1,-11.7,-3
PLA,MO1,-11.9,-7
PLA,MO1,-12.1,-10
PLA,MO1,-11.9,-12
PLA,MO1,-12.5,-13.5
PLA,MO1,-13,-14
PLA,MO1,-13.5,-15
PLA,MO1,-14,-19
PLA,MO1,-15,-21.5
PLA,MO1,-17,-20
PLA,MO1,-17.3,-18
PLA,MO1,-18,-17.7
PLA,MO1,-18.4,-17.5
PLA,MO1,-18.3,-17.2
PLA,MO1,-19,-16.5
PLA,MO1,-19.2,-15.7
PLA,MO1,-20,-15.2
PLA,MO1,-21,-14.3
PLA,MO1,-21.2,-14.5
PLA,MO1,-21,-15
PLA,MO1,-21,-15
PLA,MO1,-22.5,-14
PLA,MO1,-22.5,-14.3
PLA,MO1,-22,-15
PLA,MO1,-22,-15.2
PLA,MO1,-22.4,-15
PLA,MO1,-22.7,-15
PLA,MO1,-22.7,-15.2
PLA,MO1,-21.5,-17
PLA,MO1,-20,-18.3
PLA,MO1,-19,-20
PLA,MO1,-15.5,-25
PLA,MO1,-15,-25.5
PLA,MO1,-13,-27.3
PLA,MO1,-12,-27.2
PLA,MO1,-11.5,-26
PLA,MO1,-10.5,-25
PLA,MO1,-9,-24.5
PLA,MO1,-8,-24.3
PLA,MO1,-7,-24.2
PLA,MO1,-6,-24
PLA,MO1,-5,-23.8
PLA,MO1,-4,-23.7
PLA,MO1,-3,-24
PLA,MO1,-2,-25
PLA,MO1,-1.5,-26
PLA,MO1,-1.5,-26
PLA,MO1,-1.5,-26
PLA,MO1,-1,-29
PLA,MO1,0,-30.7
PLA,MO1,1,-31.9
PLA,MO1,2,-32.7
PLA,MO1,3,-33.4
PLA,MO1,4,-34
PLA,MO1,5,-34.5
PLA,MO1,6,-34.9
PLA,MO1,7,-35.2
PLA,MO1,9,-35.4
PLA,MO1,11,-35.5
PLA,MO1,13,-35.3
PLA,MO1,15,-34.9
PLA,MO1,17,-33.9
PLA,MO1,19,-32.6
PLA,MO1,20,-31.8
PLA,MO1,21,-30.8
PLA,MO1,22,-29.5
PLA,MO1,23,-28.1
PLA,MO1,24,-26.1
PLA,MO1,25,-23.5
PLA,MO1,26,-19
PLA,MO1,26.2,-16
PLA,MO1,26,-14
PLA,MO1,25,-12
PLA,MO1,24,-11
PLA,MO1,23,-10.5
PLA,MO1,22,-10.3
PLA,MO1,21,-10.2
PLA,MO1,20,-10.2
PLA,MO1,19,-10.5
PLA,MO1,18,-11
PLA,MO1,17,-12
PLA,MO1,16.7,-12.7
PLA,MO1,16.6,-12.9
PLA,MO1,16.5,-14
PLA,MO1,16.6,-14.5
PLA,MO1,16.7,-14.6
PLA,MO1,16.8,-14.65
PLA,MO1,16.9,-14.6
PLA,MO1,17,-14.5
PLA,MO1,18,-12.7
PLA,MO1,19,-12
PLA,MO1,21,-11.7
PLA,MO1,23,-12.2
PLA,MO1,23.8,-13.1
PLA,MO1,24.2,-14
PLA,MO1,24.5,-16
PLA,MO1,24,-20
PLA,MO1,23,-23.3
PLA,MO1,21,-27.4
PLA,MO1,19,-29.8
PLA,MO1,17,-31.3
PLA,MO1,15,-32.5
PLA,MO1,13,-32.9
PLA,MO1,11,-33.1
PLA,MO1,10,-33.1
PLA,MO1,9,-33
PLA,MO1,8,-32.8
PLA,MO1,7,-32.6
PLA,MO1,6,-32.2
PLA,MO1,5,-31.7
PLA,MO1,4,-30.9
PLA,MO1,3,-30
PLA,MO1,2,-28.3
PLA,MO1,1.5,-26
PLA,MO1,2,-25
PLA,MO1,3,-24
PLA,MO1,4,-23.7
PLA,MO1,5,-23.8
PLA,MO1,6,-24
PLA,MO1,7,-24.2
PLA,MO1,8,-24.3
PLA,MO1,9,-24.5
PLA,MO1,10.5,-25
PLA,MO1,11.5,-26
PLA,MO1,12,-27.2
PLA,MO1,13,-27.3
PLA,MO1,15,-25.5
PLA,MO1,15.5,-25
PLA,MO1,19,-20
PLA,MO1,20,-18.3
PLA,MO1,21.5,-17
PLA,MO1,22.7,-15.2
PLA,MO1,22.7,-15
PLA,MO1,22.4,-15
PLA,MO1,22,-15.2
PLA,MO1,22,-15
PLA,MO1,22.5,-14.3
PLA,MO1,22.5,-14
PLA,MO1,21,-15
PLA,MO1,21,-15
PLA,MO1,21.2,-14.5
PLA,MO1,21,-14.3
PLA,MO1,20,-15.2
PLA,MO1,19.2,-15.7
PLA,MO1,19,-16.5
PLA,MO1,18.3,-17.2
PLA,MO1,18.4,-17.5
PLA,MO1,18,-17.7
PLA,MO1,17.3,-18
PLA,MO1,17,-20
PLA,MO1,15,-21.5
PLA,MO1,14,-19
PLA,MO1,13.5,-15
PLA,MO1,13,-14
PLA,MO1,12.5,-13.5
PLA,MO1,11.9,-12
PLA,MO1,12.1,-10
PLA,MO1,11.9,-7
PLA,MO1,11.7,-3
PLA,MO1,11.4,0
PLA,MO1,10.9,5
PLA,MO1,11.2,7
PLA,MO1,12.5,10
PLA,MO1,13,12.5
PLA,MO1,15,15
PLA,MO1,16.9,16.2
PLA,MO1,16.9,16.7
PLA,MO1,16.7,16.7
PLA,MO1,16,17
PLA,MO1,16.2,18.2
PLA,MO1,16.2,18.5
PLA,MO1,16.1,18.7
PLA,MO1,16,18.7
PLA,MO1,14.9,18
PLA,MO1,14.9,19
PLA,MO1,14.8,19.5
PLA,MO1,14.5,19.5
PLA,MO1,13.7,18.5
PLA,MO1,13.4,19
PLA,MO1,13.2,19.5
PLA,MO1,12.9,19.5
PLA,MO1,12.7,19
PLA,MO1,12.5,17.5
PLA,MO1,11.7,17
PLA,MO1,12.2,16
PLA,MO1,12,15
PLA,MO1,11,13.2
PLA,MO1,10,12.5
PLA,MO1,9,12.2
PLA,MO1,8,11.5
PLA,MO1,7.5,12.9
PLA,MO1,8,13
PLA,MO1,9,13.5
PLA,MO1,9.5,14
PLA,MO1,9,15.5
PLA,MO1,8,16
PLA,MO1,7,15.5
PLA,MO1,6,17
PLA,MO1,5,19
PLA,MO1,4,24
PLA,MO1,3,25.7
PLA,MO1,2,26.5
PLA,MO1,2,26.5
PLA,MO1,8,25.5
PLA,MO1,8,25.5
PLA,MO1,2,26.5
PLA,MO1,2,26.5
PLA,MO1,7,27
PLA,MO1,7,27
PLA,MO1,2,26.5
PLA,MO1,2,26.5
PLA,MO1,6.5,28
PLA,MO1,6.5,28
PLA,MO1,2,26.5
PLA,MO1,2,26.5
PLA,MO1,1,27.5
PLA,MO1,0,28
PLA,MO0,0.5,10
PLA,MO0,0,10
PLA,MO0,-0.5,10
PLA,MO0,-0.5,5.5
PLA,MO0,-1.2,4.65
PLA,MO0,-1.3,4.6
PLA,MO0,-1.4,7
PLA,MO0,-1.7,7.8
PLA,MO0,-2,8
PLA,MO0,-2.2,8.1
PLA,MO0,-2.4,8.05
PLA,MO0,-2.7,8
PLA,MO0,-3.1,7.9
PLA,MO0,-3.5,7.75
PLA,MO0,-3.9,7.55
PLA,MO0,-4.3,7.35
PLA,MO0,-4.7,7.1
PLA,MO0,-5.1,6.85
PLA,MO0,-5.5,6.5
PLA,MO0,-5.9,6.2
PLA,MO0,-6.3,5.8
PLA,MO0,-6.7,5.3
PLA,MO0,-7.1,4.75
PLA,MO0,-7.5,4.1
PLA,MO0,-7.9,3.3
PLA,MO0,-8.3,2
PLA,MO0,-8.7,0
PLA,MO0,-9.1,-3
PLA,MO0,-9,-6
PLA,MO0,-8.9,-7.5
PLA,MO0,-8.8,-8.25
PLA,MO0,-8.6,-8.7
PLA,MO0,-8.4,-8.9
PLA,MO0,-8.2,-9
PLA,MO0,-8,-9.1
PLA,MO0,-7.8,-9
PLA,MO0,-7.6,-8.9
PLA,MO0,-7.4,-8.8
PLA,MO0,-7.2,-8.7
PLA,MO0,-7,-8.5
PLA,MO0,-6.7,-8.25
PLA,MO0,-6.5,-8
PLA,MO0,-5,-6.3
PLA,MO0,-4,-5.5
PLA,MO0,-3.5,-5.25
PLA,MO0,-3,-5
PLA,MO0,-2.5,-4.4
PLA,MO0,-2.1,-3
PLA,MO0,-1.8,-2
PLA,MO0,-1.4,0
PLA,MO0,-1.3,3.1
PLA,MO0,0,4.2
PLA,MO0,1.3,3.1
PLA,MO0,1.4,0
PLA,MO0,1.8,-2
PLA,MO0,2.1,-3
PLA,MO0,2.5,-4.4
PLA,MO0,3,-5
PLA,MO0,3.5,-5.25
PLA,MO0,4,-5.5
PLA,MO0,5,-6.3
PLA,MO0,6.5,-8
PLA,MO0,6.7,-8.25
PLA,MO0,7,-8.5
PLA,MO0,7.2,-8.7
PLA,MO0,7.4,-8.8
PLA,MO0,7.6,-8.9
PLA,MO0,7.8,-9
PLA,MO0,8,-9.1
PLA,MO0,8.2,-9
PLA,MO0,8.4,-8.9
PLA,MO0,8.6,-8.7
PLA,MO0,8.8,-8.25
PLA,MO0,8.9,-7.5
PLA,MO0,9,-6
PLA,MO0,9.1,-3
PLA,MO0,8.7,0
PLA,MO0,8.3,2
PLA,MO0,7.9,3.3
PLA,MO0,7.5,4.1
PLA,MO0,7.1,4.75
PLA,MO0,6.7,5.3
PLA,MO0,6.3,5.8
PLA,MO0,5.9,6.2
PLA,MO0,5.5,6.5
PLA,MO0,5.1,6.85
PLA,MO0,4.7,7.1
PLA,MO0,4.3,7.35
PLA,MO0,3.9,7.55
PLA,MO0,3.5,7.75
PLA,MO0,3.1,7.9
PLA,MO0,2.7,8
PLA,MO0,2.4,8
PLA,MO0,2.2,8.1
PLA,MO0,2,8
PLA,MO0,1.7,7.8
PLA,MO0,1.4,7
PLA,MO0,1.3,4.6
PLA,MO0,1.2,4.65
PLA,MO0,0.5,5.5
PLA,MO0,0.5,10
PLA,MO0,0,10
PLA,MO0,-0.5,10
SLU,LU0,-7,-3
SLU,LU0,-6.75,-3.7
SLU,LU0,-6,-4
SLU,LU0,-5.25,-3.7
SLU,LU0,-5,-3
SLU,LU0,-5.2,-2.3
SLU,LU0,-6,-2
SLU,LU0,-6.75,-2.3
SLU,LU0,-7,-3
